https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JPY,Volume ETH
1581811200,2020-02-16 00:00:00,ETH/JPY,29062.0,30040.0,26175.0,28423.0,81063294.09,2901.44
1581724800,2020-02-15 00:00:00,ETH/JPY,31288.0,31499.0,28984.97,29062.0,70702377.74,2393.04
1581638400,2020-02-14 00:00:00,ETH/JPY,29368.0,31268.63,28705.0,31236.79,30377100.09,1015.54
1581552000,2020-02-13 00:00:00,ETH/JPY,29126.0,30281.0,28152.0,29368.0,51718313.54,1752.12
1581465600,2020-02-12 00:00:00,ETH/JPY,25958.54,30126.71,25958.54,29126.0,97612127.68,3401.11
1581379200,2020-02-11 00:00:00,ETH/JPY,24496.0,26217.0,24000.11,25958.54,23428760.35,925.78
1581292800,2020-02-10 00:00:00,ETH/JPY,25046.0,25046.0,23766.0,24496.0,66453082.15,2742.18
1581206400,2020-02-09 00:00:00,ETH/JPY,24519.06,25237.0,24456.0,25046.0,5563939.04,222.52
1581120000,2020-02-08 00:00:00,ETH/JPY,24526.74,24933.0,23363.0,24519.06,14362965.3,587.05
1581033600,2020-02-07 00:00:00,ETH/JPY,23355.16,24572.84,23355.16,24526.74,38826045.2,1608.97
1580947200,2020-02-06 00:00:00,ETH/JPY,22407.01,23727.0,22182.0,23355.16,30205390.51,1319.15
1580860800,2020-02-05 00:00:00,ETH/JPY,20703.0,22799.0,20613.0,22407.01,25826873.29,1183.38
1580774400,2020-02-04 00:00:00,ETH/JPY,20655.0,20809.0,20177.86,20703.0,10154846.64,495.92
1580688000,2020-02-03 00:00:00,ETH/JPY,20493.0,21225.0,20363.0,20655.0,6085224.51,294.0
1580601600,2020-02-02 00:00:00,ETH/JPY,19926.0,21012.0,19488.4,20493.0,6880418.46,336.2
1580515200,2020-02-01 00:00:00,ETH/JPY,19477.0,19974.0,19477.0,19926.0,7382188.44,373.94
1580428800,2020-01-31 00:00:00,ETH/JPY,20070.0,20180.41,19090.0,19477.0,9499914.14,481.89
1580342400,2020-01-30 00:00:00,ETH/JPY,18953.0,20334.67,18644.0,20070.0,22085611.12,1125.97
1580256000,2020-01-29 00:00:00,ETH/JPY,19208.08,19457.0,18939.0,18953.0,4768447.22,248.0
1580169600,2020-01-28 00:00:00,ETH/JPY,18560.0,19254.0,18560.0,19208.08,5862641.26,311.71
1580083200,2020-01-27 00:00:00,ETH/JPY,18203.0,18732.0,18058.37,18560.0,5213113.56,281.94
1579996800,2020-01-26 00:00:00,ETH/JPY,17576.0,18413.0,17445.0,18203.0,17908216.51,986.48
1579910400,2020-01-25 00:00:00,ETH/JPY,17743.0,17780.43,17332.0,17576.0,7033865.11,398.89
1579824000,2020-01-24 00:00:00,ETH/JPY,17739.0,17941.0,17107.0,17743.0,4358060.98,250.34
1579737600,2020-01-23 00:00:00,ETH/JPY,18399.0,18399.0,17449.0,17739.0,4818981.41,271.02
1579651200,2020-01-22 00:00:00,ETH/JPY,18649.0,18811.0,18216.0,18399.0,3790280.74,204.54
1579564800,2020-01-21 00:00:00,ETH/JPY,18401.58,18649.0,18120.0,18649.0,17311673.03,938.7
1579478400,2020-01-20 00:00:00,ETH/JPY,18372.0,18619.0,17804.41,18401.58,6775966.65,369.38
1579392000,2020-01-19 00:00:00,ETH/JPY,19293.0,19519.0,17827.0,18372.0,9630634.64,523.32
1579305600,2020-01-18 00:00:00,ETH/JPY,18831.0,19702.0,18329.0,19293.0,22450907.32,1172.41
1579219200,2020-01-17 00:00:00,ETH/JPY,18128.0,19037.0,17775.0,18831.0,20502025.77,1121.89
1579132800,2020-01-16 00:00:00,ETH/JPY,18192.27,18328.0,17488.0,18128.0,8229838.59,460.92
1579046400,2020-01-15 00:00:00,ETH/JPY,18117.0,18801.87,17507.13,18192.27,21180880.82,1153.85
1578960000,2020-01-14 00:00:00,ETH/JPY,15823.0,18664.41,15823.0,18117.0,19786590.67,1124.08
1578873600,2020-01-13 00:00:00,ETH/JPY,16002.55,16111.02,15657.0,15823.0,1307056.2,82.51
1578787200,2020-01-12 00:00:00,ETH/JPY,15614.0,16002.55,15614.0,16002.55,982432.31,62.14
1578700800,2020-01-11 00:00:00,ETH/JPY,15698.0,16059.0,15582.79,15601.0,1846279.24,117.07
1578614400,2020-01-10 00:00:00,ETH/JPY,14910.0,15867.0,14862.0,15698.0,5536519.74,358.31
1578528000,2020-01-09 00:00:00,ETH/JPY,15330.0,15430.0,14853.0,14910.0,5261768.22,347.17
1578441600,2020-01-08 00:00:00,ETH/JPY,15464.0,15944.0,14999.0,15330.0,8744842.04,564.59
1578355200,2020-01-07 00:00:00,ETH/JPY,15536.0,15736.0,15104.0,15464.0,8684404.37,558.26
1578268800,2020-01-06 00:00:00,ETH/JPY,14553.07,15632.0,14553.07,15536.0,1752525.83,115.21
1578182400,2020-01-05 00:00:00,ETH/JPY,14607.0,14956.0,14505.0,14553.07,1146934.76,77.74
1578096000,2020-01-04 00:00:00,ETH/JPY,14536.0,14689.0,14390.0,14521.0,274854.85,18.99
1578009600,2020-01-03 00:00:00,ETH/JPY,13862.0,14609.13,13673.83,14536.0,10695956.38,763.34
1577923200,2020-01-02 00:00:00,ETH/JPY,14219.0,14222.0,13760.54,13862.0,8294744.26,591.51
1577836800,2020-01-01 00:00:00,ETH/JPY,14061.0,14786.0,14020.0,14219.0,71609262.3,4928.47
1577750400,2019-12-31 00:00:00,ETH/JPY,14356.0,14533.73,13957.0,14061.0,4956829.07,348.23
1577664000,2019-12-30 00:00:00,ETH/JPY,14762.0,14882.0,14212.0,14356.0,3047437.71,209.53
1577577600,2019-12-29 00:00:00,ETH/JPY,14068.0,15168.03,14017.49,14762.0,8876456.98,603.53
1577491200,2019-12-28 00:00:00,ETH/JPY,13895.0,14251.78,13895.0,14077.0,1630073.94,115.55
1577404800,2019-12-27 00:00:00,ETH/JPY,13796.0,13944.0,13467.0,13895.0,6896121.87,502.66
1577318400,2019-12-26 00:00:00,ETH/JPY,13706.0,14535.0,13665.36,13796.0,2667248.41,192.14
1577232000,2019-12-25 00:00:00,ETH/JPY,14000.0,14000.0,13592.0,13706.0,9693752.57,705.25
1577145600,2019-12-24 00:00:00,ETH/JPY,14051.0,14125.0,13911.0,14000.0,2085241.58,148.64
1577059200,2019-12-23 00:00:00,ETH/JPY,14543.0,14856.0,13802.0,14051.0,9658892.4,683.54
1576972800,2019-12-22 00:00:00,ETH/JPY,13954.49,14571.0,13944.79,14543.0,5023381.96,351.01
1576886400,2019-12-21 00:00:00,ETH/JPY,14100.0,14100.0,13918.64,13955.0,1250800.57,89.52
1576800000,2019-12-20 00:00:00,ETH/JPY,14025.09,14198.63,13894.0,14100.0,3962847.48,282.07
1576713600,2019-12-19 00:00:00,ETH/JPY,14628.0,14754.0,13869.0,14025.09,11188589.1,788.76
1576627200,2019-12-18 00:00:00,ETH/JPY,13461.04,14792.15,12818.0,14628.0,27874704.99,1971.95
1576540800,2019-12-17 00:00:00,ETH/JPY,14605.0,14609.0,13323.96,13461.04,26071702.68,1864.15
1576454400,2019-12-16 00:00:00,ETH/JPY,15648.0,15683.0,14282.43,14605.0,31791271.95,2163.23
1576368000,2019-12-15 00:00:00,ETH/JPY,15540.0,15822.0,15392.0,15648.0,4531526.0,290.0
1576281600,2019-12-14 00:00:00,ETH/JPY,15896.0,15929.0,15476.0,15612.55,3303963.93,211.3
1576195200,2019-12-13 00:00:00,ETH/JPY,15944.0,15944.0,15795.0,15896.0,2047701.96,129.17
1576108800,2019-12-12 00:00:00,ETH/JPY,15581.0,16034.0,15231.0,15930.0,5791078.77,368.13
1576022400,2019-12-11 00:00:00,ETH/JPY,15945.0,15962.0,15518.0,15581.0,2052332.7,131.36
1575936000,2019-12-10 00:00:00,ETH/JPY,16099.6,16145.0,15738.74,15945.0,4014161.26,251.71
1575849600,2019-12-09 00:00:00,ETH/JPY,16450.0,16486.0,16016.0,16099.6,12036651.16,740.86
1575763200,2019-12-08 00:00:00,ETH/JPY,16115.0,16549.0,15937.0,16450.0,1701656.42,104.25
1575676800,2019-12-07 00:00:00,ETH/JPY,16187.0,16309.0,16037.0,16115.0,1399919.52,86.52
1575590400,2019-12-06 00:00:00,ETH/JPY,16206.0,16353.48,15988.0,16187.0,5184582.42,320.33
1575504000,2019-12-05 00:00:00,ETH/JPY,15945.0,16327.0,15754.65,16225.0,6309500.48,392.44
1575417600,2019-12-04 00:00:00,ETH/JPY,16116.0,16823.0,15692.0,15945.0,16436481.54,1014.75
1575331200,2019-12-03 00:00:00,ETH/JPY,16332.0,16443.0,15977.43,16116.0,4374704.31,270.06
1575244800,2019-12-02 00:00:00,ETH/JPY,16668.72,16730.0,16144.06,16332.0,6420387.19,392.32
1575158400,2019-12-01 00:00:00,ETH/JPY,16765.0,16765.0,16072.0,16668.72,7895861.2,484.83
1575072000,2019-11-30 00:00:00,ETH/JPY,17022.0,17115.0,16450.77,16765.0,8603551.72,516.14
1574985600,2019-11-29 00:00:00,ETH/JPY,16686.0,17334.0,16650.0,17022.0,5886039.77,345.32
1574899200,2019-11-28 00:00:00,ETH/JPY,16833.12,17000.0,16506.0,16591.0,6773469.13,404.68
1574812800,2019-11-27 00:00:00,ETH/JPY,16236.0,17064.68,15505.0,16833.12,5522544.77,336.51
1574726400,2019-11-26 00:00:00,ETH/JPY,16005.0,16421.0,15788.0,16236.0,8483740.41,527.07
1574640000,2019-11-25 00:00:00,ETH/JPY,15304.0,16593.0,14534.0,16005.0,66150630.68,4295.96
1574553600,2019-11-24 00:00:00,ETH/JPY,16663.0,16663.0,15249.0,15304.0,11945099.73,752.85
1574467200,2019-11-23 00:00:00,ETH/JPY,16371.0,16839.0,16000.0,16663.0,14340159.88,873.56
1574380800,2019-11-22 00:00:00,ETH/JPY,17585.0,17745.0,15021.83,16371.0,66671233.16,4030.39
1574294400,2019-11-21 00:00:00,ETH/JPY,19032.83,19076.0,17087.18,17593.0,17533205.21,994.25
1574208000,2019-11-20 00:00:00,ETH/JPY,19108.67,19321.0,18904.0,19032.83,7649590.79,400.0
1574121600,2019-11-19 00:00:00,ETH/JPY,19433.0,19433.0,18847.0,19108.67,6747791.89,353.18
1574035200,2019-11-18 00:00:00,ETH/JPY,20067.0,20116.0,19064.0,19433.0,25848505.08,1325.12
1573948800,2019-11-17 00:00:00,ETH/JPY,19916.0,20327.0,19688.0,20067.0,4342814.92,215.96
1573862400,2019-11-16 00:00:00,ETH/JPY,19638.0,20011.0,19544.0,19916.0,2035041.15,102.61
1573776000,2019-11-15 00:00:00,ETH/JPY,20075.0,20398.0,19258.0,19638.0,15841168.51,800.42
1573689600,2019-11-14 00:00:00,ETH/JPY,20522.0,20583.0,19899.0,20122.69,6382798.42,318.4
1573603200,2019-11-13 00:00:00,ETH/JPY,20369.51,20640.57,20227.0,20522.0,5946629.55,291.07
1573516800,2019-11-12 00:00:00,ETH/JPY,20199.0,20456.0,19927.0,20369.51,4000857.85,198.92
1573430400,2019-11-11 00:00:00,ETH/JPY,20703.0,20762.0,20138.0,20199.0,3663214.72,180.52
1573344000,2019-11-10 00:00:00,ETH/JPY,20226.0,20978.0,20083.99,20703.0,5653040.71,271.73
1573257600,2019-11-09 00:00:00,ETH/JPY,20107.0,20273.0,19985.0,20226.0,3673194.87,182.02
1573171200,2019-11-08 00:00:00,ETH/JPY,20409.0,20529.28,19742.0,20107.0,7335357.3,365.99
1573084800,2019-11-07 00:00:00,ETH/JPY,20970.55,20970.55,20203.97,20416.0,8379171.22,410.03
1572998400,2019-11-06 00:00:00,ETH/JPY,20680.0,21273.0,20576.0,20970.55,5973879.88,286.91
